message,link,permalink_url,created_time,type,name,id,shares/count,reactions/summary/total_count,reactions/summary/viewer_reaction,likes/summary/total_count,likes/summary/can_like,likes/summary/has_liked,comments/summary/order,comments/summary/total_count,comments/summary/can_comment
"這個夏天，快樂兒童餐和神奇寶貝帶給你超強電力！  
　
http://goo.gl/nD85IW",https://www.facebook.com/mcdonalds.tw/photos/a.114078088634884.6076.101615286547831/802359546473398/?type=3,https://www.facebook.com/mcdonalds.tw/posts/803438353032184:0,2014-07-30T02:30:00+0000,photo,Timeline Photos,101615286547831_802359546473398,56,893,NONE,893,false,false,chronological,22,false
"來麥當勞的客人臥虎藏龍，看這群達人突然用____________讓全場“樂”翻啦！ 好物，不買嗎？套餐升級免費送喔！
http://bit.ly/fbcokeglass",https://www.youtube.com/watch?v=Hu11xmC67sc,https://www.facebook.com/mcdonalds.tw/posts/789998701042816,2014-07-25T02:00:01+0000,video,麥當勞音樂會玩玩看!,101615286547831_789998701042816,52,342,NONE,342,false,false,chronological,25,false
"歡樂送獨享優惠：
歡樂送單筆訂單滿 $250免費送，獨家限量可口可樂迷你年份瓶就是你的！
讓美味和快樂一起送上門吧！
　
立即訂餐>>http://bitly.com/MCDelivery",https://www.facebook.com/mcdonalds.tw/photos/a.114078088634884.6076.101615286547831/800280536681299/?type=3,https://www.facebook.com/mcdonalds.tw/posts/800361926673160:0,2014-07-24T09:00:00+0000,photo,Timeline Photos,101615286547831_800280536681299,13,549,NONE,549,false,false,chronological,16,false
"『麥當勞早安鬧鐘APP』驚喜超展開！
只要明天升級或下載新版本，就有機會贏取『中川翔子演唱會門票』 、艾薇兒全新大碟、收錄菲董神曲專輯和潮T…一指升級立即贏驚喜囉！

→→立馬升級/下載APP
http://goo.gl/hRb90H",https://www.facebook.com/mcdonalds.tw/photos/a.114078088634884.6076.101615286547831/800222510020435/?type=3,https://www.facebook.com/mcdonalds.tw/posts/800225700020116:0,2014-07-24T02:02:11+0000,photo,Timeline Photos,101615286547831_800222510020435,21,404,NONE,404,false,false,chronological,9,false
"就是你！每天打扮得有型有款，一定找得到屬於你的Coca Cola風格曲線杯！
全新3款，限量壓軸上陣，任你搭配出玩美風格！
http://bit.ly/fbcokeglass",https://www.facebook.com/mcdonalds.tw/photos/a.114078088634884.6076.101615286547831/793690740673612/?type=3,https://www.facebook.com/mcdonalds.tw/posts/799713470071339:0,2014-07-23T02:00:00+0000,photo,Timeline Photos,101615286547831_793690740673612,251,22003,NONE,22003,false,false,chronological,156,false
"歐耶！親愛的星期五，終於等到你啦 (啾)
超精彩周末一定要從早打卡到晚，就先從『好時光大早餐』開始吧！飲料升級還免費送Coca Cola風格曲線杯喔！
http://bit.ly/Bfastplatter",https://www.facebook.com/mcdonalds.tw/photos/a.114078088634884.6076.101615286547831/795793450463341/?type=3,https://www.facebook.com/mcdonalds.tw/posts/797141046995248:0,2014-07-17T23:00:01+0000,photo,Timeline Photos,101615286547831_795793450463341,83,4887,NONE,4887,false,false,chronological,80,false
"是什麼樣的求職者，讓面試官幾乎崩潰笑場啦！
麥當勞小小經理，面試實境紀錄，天真不設防，爆笑超噴飯！ (用餐時請小心觀賞)",http://youtu.be/GrKaKITC4hM,https://www.facebook.com/mcdonalds.tw/posts/796844763691543,2014-07-17T09:00:01+0000,video,"小小經理失控問答(超噴飯,用餐時請注意)",101615286547831_796844763691543,420,2467,NONE,2467,false,false,chronological,68,false
"史上最有型有款的可樂杯，時尚登場！
首發三款任你搭配每天造型，連喝水都閃！另有壓軸三款，絕美值得等待！
http://bit.ly/fbcokeglass",https://www.facebook.com/mcdonalds.tw/photos/a.114078088634884.6076.101615286547831/793691047340248/?type=3,https://www.facebook.com/mcdonalds.tw/posts/796233987085954:0,2014-07-16T02:00:00+0000,photo,Timeline Photos,101615286547831_793691047340248,1405,29019,NONE,29019,false,false,chronological,311,false
"就在凌晨2:30！
全世界都在進行一個看世界盃的動作
因為德國和阿根廷正在進行一個爭冠的動作
而麥當勞會進行一個大薯買一送一的動作
你準備進行一個到麥當勞歡呼的動作了嗎？",https://www.facebook.com/mcdonalds.tw/photos/a.114078088634884.6076.101615286547831/793817520660934/?type=3,https://www.facebook.com/mcdonalds.tw/posts/794689950573691:0,2014-07-13T09:00:01+0000,photo,Timeline Photos,101615286547831_793817520660934,56,1518,NONE,1518,false,false,chronological,28,false
地球是很危險的，冒險守則第一條：填飽肚子再出發，一定要先吃快樂兒童餐的啊！,https://www.facebook.com/mcdonalds.tw/photos/a.114078088634884.6076.101615286547831/793797887329564/?type=3,https://www.facebook.com/mcdonalds.tw/posts/793841040658582:0,2014-07-11T13:00:00+0000,photo,Timeline Photos,101615286547831_793797887329564,20,538,NONE,538,false,false,chronological,9,false
"帽子戲法、草上飛…原來Hello Kitty小魔女也是萬中選一的足球小姐啊！
和你一起迎接冠軍，小魔女現在在麥當勞餐廳也買得到囉，套餐+$99就有喔！",https://www.facebook.com/mcdonalds.tw/photos/a.114078088634884.6076.101615286547831/793779097331443/?type=3,https://www.facebook.com/mcdonalds.tw/posts/793779220664764:0,2014-07-11T09:43:32+0000,photo,Timeline Photos,101615286547831_793779097331443,191,5389,NONE,5389,false,false,chronological,136,false
"世界盃爭冠，你要哪隊『大輸』，就把『大薯』吃掉！
7/12~7/14麥當勞大薯全天買1送1，讓你絕不心軟狠狠吃！

>>> 實況轉播表：http://bit.ly/mcd2014FIFA",https://www.facebook.com/mcdonalds.tw/photos/a.114078088634884.6076.101615286547831/793179250724761/?type=3,https://www.facebook.com/mcdonalds.tw/posts/793660960676590:0,2014-07-11T02:30:01+0000,photo,Timeline Photos,101615286547831_793179250724761,201,1725,NONE,1725,false,false,chronological,44,false
"看史上最激烈的世界盃季軍賽，觀眾也是超耗體力的呀！看完吃吃澎湃的『好時光大早餐』才是王道啊！
http://bit.ly/Bfastplatter",https://www.facebook.com/mcdonalds.tw/photos/a.114078088634884.6076.101615286547831/793181234057896/?type=3,https://www.facebook.com/mcdonalds.tw/posts/793591757350177:0,2014-07-10T23:00:00+0000,photo,Timeline Photos,101615286547831_793181234057896,34,3262,NONE,3262,false,false,chronological,37,false
熱血的音樂祭、滾燙的沙灘、熱辣的比基尼…說真的，不來杯冰炫風嗎？BJ4,https://www.facebook.com/mcdonalds.tw/photos/a.114078088634884.6076.101615286547831/792568867452466/?type=3,https://www.facebook.com/mcdonalds.tw/posts/793271354048884:0,2014-07-10T09:00:00+0000,photo,Timeline Photos,101615286547831_792568867452466,14,981,NONE,981,false,false,chronological,4,false
"德國坦克 VS 藍白軍團　你挺誰？
最終對決即將展開，緊張時刻就用FIFA世界盃熱情雙享餐和好友壓寶2014世界盃冠軍，用美味一起選邊站！
　
>>>美味，隨點隨享：http://bitly.com/MCDelivery",https://www.facebook.com/mcdonalds.tw/photos/a.114078088634884.6076.101615286547831/793147670727919/?type=3,https://www.facebook.com/mcdonalds.tw/posts/793155340727152:0,2014-07-10T03:00:01+0000,photo,Timeline Photos,101615286547831_793147670727919,14,654,NONE,654,false,false,chronological,9,false
"巴西、阿根廷、德國、荷蘭，誰能打進冠亞軍？
明早7/9四強開打，快設定『麥當勞早安鬧鐘APP』，哪隊會贏天知道，但設定鬧鐘保證讓你中獎，馬上享驚喜！

>>下載位置：http://goo.gl/hRb90H",https://www.facebook.com/mcdonalds.tw/photos/a.114078088634884.6076.101615286547831/791913034184716/?type=3,https://www.facebook.com/mcdonalds.tw/posts/792041124171907:0,2014-07-08T09:00:00+0000,photo,Timeline Photos,101615286547831_791913034184716,22,533,NONE,533,false,false,chronological,15,false
"2014 世足冠軍即將誕生！
最終隱藏版人物『性感女神』、『搖滾巨星』隆重登場，就要和你一起加入萬人波浪舞狂熱助陣吧！

>>>變身瘋狂球迷：http://bit.ly/FIFA_WAVE",https://www.facebook.com/mcdonalds.tw/photos/a.114078088634884.6076.101615286547831/791920584183961/?type=3,https://www.facebook.com/mcdonalds.tw/posts/791986267510726:0,2014-07-08T06:00:00+0000,photo,Timeline Photos,101615286547831_791920584183961,3,287,NONE,287,false,false,chronological,1,false
7/4~7/6大薯全天買1送1 ，快呼朋引伴一起到麥當勞迎接4強，用美味為精彩賽事慶賀歡呼吧！http://bit.ly/mcdfriesbogo,https://www.facebook.com/mcdonalds.tw/photos/a.114078088634884.6076.101615286547831/789505371092149/?type=3,https://www.facebook.com/mcdonalds.tw/posts/789832494392770:0,2014-07-04T02:30:00+0000,photo,Timeline Photos,101615286547831_789505371092149,736,3392,NONE,3392,false,false,chronological,88,false
"耶，指考總算要考完了！
明天可別睡過頭囉，快設定麥當勞早安鬧鐘，明天起床馬上給您驚喜！驚喜是什麼？設定了就知道！(笑)

快來下載吧！http://goo.gl/IGJeBd",https://www.facebook.com/mcdonalds.tw/photos/a.114078088634884.6076.101615286547831/788978217811531/?type=3,https://www.facebook.com/mcdonalds.tw/posts/788978271144859:0,2014-07-02T12:45:27+0000,photo,Timeline Photos,101615286547831_788978217811531,22,571,NONE,571,false,false,chronological,13,false
"比太陽還搶鏡，可愛界的女王明天登場囉！
Hello Kitty麥麥幫童話派對，7/2新出壓軸款『綠野小獅』，買任何套餐+$99就有一隻喔！
http://bit.ly/mcdhellokitty",https://www.facebook.com/mcdonalds.tw/photos/a.114078088634884.6076.101615286547831/785612041481482/?type=3,https://www.facebook.com/mcdonalds.tw/posts/788385491204137:0,2014-07-01T09:00:00+0000,photo,Timeline Photos,101615286547831_785612041481482,543,10595,NONE,10595,false,false,chronological,164,false
"世足16強火熱開踢！強隊苦戰，黑馬驚奇！
快加入萬人波浪舞表達你的支持，隱藏版人物『羅馬壯士』、『小美人魚』即刻現身！變身瘋狂球迷加油助陣吧！
　
>>萬人波浪舞：http://bit.ly/FIFA_WAVE",https://www.facebook.com/mcdonalds.tw/photos/a.114078088634884.6076.101615286547831/787700891272597/?type=3,https://www.facebook.com/mcdonalds.tw/posts/787704851272201:0,2014-06-30T06:35:14+0000,photo,Timeline Photos,101615286547831_787700891272597,1,352,NONE,352,false,false,chronological,4,false
"世界盃殺進16強，腎上腺素狂飆啦！
快到麥當勞和全場一起吶喊，現場還有單點大薯或大杯飲料買1送1，High爆啦！

>>> 實況轉播表：http://bit.ly/mcd2014FIFA",https://www.facebook.com/mcdonalds.tw/photos/a.114078088634884.6076.101615286547831/785655561477130/?type=3,https://www.facebook.com/mcdonalds.tw/posts/786093838099969:0,2014-06-28T03:00:01+0000,photo,Timeline Photos,101615286547831_785655561477130,115,1529,NONE,1529,false,false,chronological,25,false
"氣象預報這周末是雨天，享受歡樂送把早餐送到家，這才是人蔘啊！
豐盛澎湃的『好時光大早餐』給你雨天裡的美妙早晨！
http://bit.ly/Bfastplatter",https://www.facebook.com/mcdonalds.tw/photos/a.114078088634884.6076.101615286547831/785670438142309/?type=3,https://www.facebook.com/mcdonalds.tw/posts/785731294802890:0,2014-06-27T13:00:00+0000,photo,Timeline Photos,101615286547831_785670438142309,41,3489,NONE,3489,false,false,chronological,32,false
"還記得小時候聽故事時的樣子嗎？
麥當勞用十倍的慢動作，紀錄下小朋友聽故事時超可愛的模樣，很難想像小孩在一秒鐘內表情竟然有這麼多的變化！萌指數爆錶，趕快看…
http://youtu.be/TB_0J4Lj_Vo",http://youtu.be/TB_0J4Lj_Vo,https://www.facebook.com/mcdonalds.tw/posts/784547944921225,2014-06-25T09:07:15+0000,link,小孩可愛到太犯規，他們正在... Kids' real reaction to story-telling,101615286547831_784547944921225,28,247,NONE,247,false,false,chronological,4,false
"想要今天超讚？就從一份好早餐開始吧！
『好時光大早餐』鬆軟的手作鬆餅+黃金雙炒蛋…幫你今天按讚！
http://bit.ly/Bfastplatter",https://www.facebook.com/mcdonalds.tw/photos/a.114078088634884.6076.101615286547831/781382495237770/?type=3,https://www.facebook.com/mcdonalds.tw/posts/784307871611899:0,2014-06-24T23:00:01+0000,photo,Timeline Photos,101615286547831_781382495237770,144,6227,NONE,6227,false,false,chronological,83,false
"超萌的！壞狼殺手~小紅帽來囉！
Hello Kitty麥麥幫童話派對，周周限量推出，6/25將新出小紅帽，買任何套餐+$99就有一隻喔！
http://bit.ly/mcdhellokitty",https://www.facebook.com/mcdonalds.tw/photos/a.114078088634884.6076.101615286547831/780888288620524/?type=3,https://www.facebook.com/mcdonalds.tw/posts/783909788318374:0,2014-06-24T09:00:00+0000,photo,Timeline Photos,101615286547831_780888288620524,304,7694,NONE,7694,false,false,chronological,61,false
"男友被世界盃占據了，就讓Hello Kitty陪伴你吧！
『Hello Kitty歡樂送限定版小魔女』超搶手der，再慢就搶光囉！
快！歡樂送網路訂餐http://bitly.com/MCDelivery",https://www.facebook.com/mcdonalds.tw/photos/a.114078088634884.6076.101615286547831/783339575042062/?type=3,https://www.facebook.com/mcdonalds.tw/posts/783408891701797:0,2014-06-23T14:00:01+0000,photo,Timeline Photos,101615286547831_783339575042062,133,6785,NONE,6785,false,false,chronological,59,false
"麥當勞陪你一起瘋世足！

高畫質同步直播就在麥當勞，給你不間斷的歡樂美味！

轉播時刻及餐廳資訊： http://bit.ly/mcd2014FIFA",https://www.facebook.com/mcdonalds.tw/photos/a.359393464103344.76426.101615286547831/782673845108635/?type=3,https://www.facebook.com/mcdonalds.tw/posts/782674061775280,2014-06-22T02:00:00+0000,photo,Cover Photos,101615286547831_782673845108635,11,770,NONE,770,false,false,chronological,9,false
