message,link,permalink_url,created_time,type,name,id,reactions/summary/total_count,reactions/summary/viewer_reaction,likes/summary/total_count,likes/summary/can_like,likes/summary/has_liked,comments/summary/order,comments/summary/total_count,comments/summary/can_comment,shares/count
"告別冬天的沉悶，迎接春天朝氣陽光!
每天早晨一杯義大利LAVAZZA好咖啡，給你如同春天般的活力!
搭配肯德基早餐天天省，吮指嫩雞蛋堡套餐特價49元。
最後倒數限時限店供應中，詳情請上→http://goo.gl/lTzUIa",http://www.kfcclub.com.tw/event/2015breakfastsp/lavazza/index.html?utm_source=facebookppl&utm_medium=lavazzafinalweek&utm_campaign=0323,https://www.facebook.com/kfctaiwan/posts/879199002152663,2015-03-25T13:30:00+0000,link,肯德基早餐天天省+LAVAZZA義大利好咖啡 給你春天般活力好心情,324273577645211_879199002152663,38,7403,NONE,7403,false,false,ranked,20,false,,,,,,,,,,
"肯德基99群星餐超值美味，
輕巧盒裝，內有5種豐富選擇，方便帶著走，美味不沾手，給忙碌的你最超值方便的飲食新選擇!
如此厲害超值組合，只要99元!
限時限量供應中! 詳情請上→http://goo.gl/tkzZ90",http://event.theindex.com.tw/kfc/2015_99allstar/?utm_source=facebookppl&utm_medium=weekfour&utm_campaign=0319,https://www.facebook.com/kfctaiwan/posts/879198272152736,2015-03-24T03:00:01+0000,link,肯德基99群星餐 超值享受 方便帶著走 只要99元!,324273577645211_879198272152736,47,2955,NONE,2955,false,false,ranked,94,false,,,,,,,,,,
"肯德基早餐天天省進入最後一週!
推出銷售第一名產品-吮指嫩雞蛋堡，新鮮原塊雞腿肉，配上嫩煎雞蛋，給你活力滿分!
3/24-3/30最後限時倒數，套餐特價49元，要買要快，錯過就要再等等嚕! 詳情請上→http://goo.gl/fzRekI",http://www.kfcclub.com.tw/event/2015breakfastsp/?utm_source=facebookpost&utm_medium=weekfive0323&utm_campaign=0225,https://www.facebook.com/kfctaiwan/posts/879198662152697,2015-03-23T13:30:00+0000,link,肯德基早餐天天省 最後一週倒數計時中!,324273577645211_879198662152697,44,3857,NONE,3857,false,false,ranked,21,false,,,,,,,,,,
"帶著 #肯德基 春遊去，真的酷酷der ~ 
超人氣同樂餐豐富多樣又划算，還等什麼？

＞#網路訂餐：http://goo.gl/AxOATZ
＞#手機點餐：http://goo.gl/ErHB6i
＞找附近肯德基：http://goo.gl/iXHm1J",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/870442283028335/?type=3,https://www.facebook.com/kfctaiwan/posts/878417598897470:0,2015-03-22T02:40:04+0000,photo,Timeline Photos,324273577645211_870442283028335,6,210,NONE,210,false,false,ranked,1,false,,,,,,,,,,
"肯德基也有5566（笑）
來吧來吧，五塊雞桶、六塊雞桶搭配 #優惠券 各有兩種優惠組合，趕快分享給好朋友，吃雞啦！
（手機出示圖片即可兌換）
＞更多 #COUPON：http://goo.gl/qi0Gpz",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/876829005722996/?type=3,https://www.facebook.com/kfctaiwan/posts/877840015621895:0,2015-03-21T09:00:04+0000,photo,Timeline Photos,324273577645211_876829005722996,58,318,NONE,318,false,false,ranked,3,false,,,,,,,,,,
"起床了起床了～～( ͡° ͜ʖ ͡ °)
你猜爺爺快樂週六的午餐選擇吃什麼？我也要吃！http://goo.gl/ZGZFHu",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/866637343408829/?type=3,https://www.facebook.com/kfctaiwan/posts/877667275639169:0,2015-03-21T02:40:03+0000,photo,Timeline Photos,324273577645211_866637343408829,1,193,NONE,193,false,false,ranked,5,false,,,,,,,,,,
"【#假日限定，不搶不行！】
春暖花開野餐去！帶KFC全家餐滿足所有人的胃！現在+$1銅板價再多1塊炸雞…心花朵朵開了呀!!! >///<
2015/03/20~21、03/28~29、4/03~4/06 #肯德基 要你非吃不可！
＞電話訂餐：4128000 (手機直撥前加02)

#好康 #折扣 #優惠 #野餐首選",https://www.facebook.com/kfctaiwan/videos/876816179057612/,https://www.facebook.com/kfctaiwan/videos/876816179057612/,2015-03-20T04:00:00+0000,video,肯德基假日好康：+$1多一塊炸雞,324273577645211_876816179057612,61,5612,NONE,5612,false,false,ranked,48,false,,,,,,,,,,
"耶斯明天就放假囉！
周末期間如果想「人在家中坐，好料外送來」團長報好康給你！
搭配這張 #優惠券 ，電話訂購肯德基超人氣同樂餐外送，還送四塊上校雞塊只要$699，撥電話了啦～
＞4128-000(手機直撥前加02)
＞更多 #COUPON 這裡載：http://goo.gl/Tn8GWR
（手機出示圖片可立即兌換，速速分享出去～）

#外送專用 #肯德基外送",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/861377113934852/?type=3,https://www.facebook.com/kfctaiwan/posts/876851172387446:0,2015-03-20T02:30:04+0000,photo,Timeline Photos,324273577645211_861377113934852,7,226,NONE,226,false,false,ranked,1,false,,,,,,,,,,
"赫！赫！哈！嘻！爺爺今天走運動風～
聰明的粉絲快猜猜，剛剛鬥牛完的爺爺想吃哪套 #重量級XL套餐？
是 #吮指雙雞 、 #咔啦雞腿堡 、還是 #蜜汁烙烤雞腿排？

＞餓！#網路訂餐 去：http://goo.gl/nzNa7R
＞#手機點餐：http://goo.gl/TrDKSm",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/866634950075735/?type=3,https://www.facebook.com/kfctaiwan/posts/876105959128634:0,2015-03-19T03:05:03+0000,photo,Timeline Photos,324273577645211_866634950075735,2,307,NONE,307,false,false,ranked,10,false,,,,,,,,,,
"每天早晨品嚐一杯義大利Lavazza香醇咖啡，讓美味咖啡香氣喚醒一天活力細胞！
搭配肯德基早餐天天省，#義式咖啡+#吮指嫩雞燒餅，套餐特價$59，限時限店供應中～
如此的早晨享受，你怎能錯過？
詳情請上→http://goo.gl/48pZDs",http://www.kfcclub.com.tw/event/2015breakfastsp/lavazza/index.html?utm_source=lavazza&utm_medium=facebookpost0318&utm_campaign=0312,https://www.facebook.com/kfctaiwan/posts/873947639344466,2015-03-18T13:30:01+0000,link,義大利Lavazza好咖啡遇上肯德基現做早餐，開啟活力每一天!,324273577645211_873947639344466,38,9820,NONE,9820,false,false,ranked,7,false,,,,,
"肯德基推出$99群星餐，一次擁有5種明星餐點，即使荷包再扁，也可以吃到最超值的美味!
超值組合，限時限量供應中! 詳情請上→http://goo.gl/37pLaQ",http://goo.gl/37pLaQ,https://www.facebook.com/kfctaiwan/posts/874461772626386,2015-03-17T03:01:59+0000,link,肯德基$99群星餐，物超所值，限時限量供應中!,324273577645211_874461772626386,58,2842,NONE,2842,false,false,ranked,89,false,,,,,
"省錢大發現，撇步報你知!

肯德基早餐天天省活動進行到""倒數""第二周嚕，

3/17-3/23限時推出吮指嫩雞燒餅套餐，熱騰騰燒餅加上新鮮雞腿肉，

配上一杯豆漿或是經典奶茶，讓你元氣滿滿一整天!

詳情請上→http://goo.gl/j1ahyq",http://www.kfcclub.com.tw/event/2015breakfastsp/?utm_source=facebookpost&utm_medium=weekfour0316&utm_campaign=0225,https://www.facebook.com/kfctaiwan/posts/873947179344512,2015-03-16T13:30:00+0000,link,省錢大發現，肯德基早餐天天省10元!,324273577645211_873947179344512,31,3825,NONE,3825,false,false,ranked,16,false,,,,,
"團長傳授振奮精神小撇步：週一大口吃蛋撻，這週天天都發達！
搭配 #優惠券 原味蛋撻禮盒(6入)只要$120！
趕快存下來、立即分享去！（手機出示圖片可立即兌換）
更多COUPON下載＞http://goo.gl/z2quWX

#蛋撻 #蛋塔 #肯德基 #折扣 #好康優惠",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/870437646362132/?type=3,https://www.facebook.com/kfctaiwan/posts/873754032697160:0,2015-03-16T03:30:03+0000,photo,Timeline Photos,324273577645211_870437646362132,97,438,NONE,438,false,false,ranked,20,false,,,,,
"週末出遊，野餐必備肯德基，無論朋友多大群都夠吃！
ヾ(●´▽｀●)ノ
＞#網路訂餐：http://goo.gl/4GlqjC　（加入會員還享首購禮）
＞#手機點餐：http://goo.gl/0MnBji
＞找附近 #肯德基：http://goo.gl/W7VFXR

#picnic #野餐",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/870433486362548/?type=3,https://www.facebook.com/kfctaiwan/posts/872844196121477:0,2015-03-15T02:20:03+0000,photo,Timeline Photos,324273577645211_870433486362548,4,261,NONE,261,false,false,ranked,3,false,,,,,
"老師在講你們有沒有在聽？
#三重起司金豬堡 加可樂搭配優惠券只要$99！
快去買！快去買！快去買！（因為很重要所以說三次）

＞下載更多優惠券：http://goo.gl/sxnzQN",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/864428190296411/?type=3,https://www.facebook.com/kfctaiwan/posts/872038739535356:0,2015-03-14T03:10:03+0000,photo,Timeline Photos,324273577645211_864428190296411,20,230,NONE,230,false,false,ranked,2,false,,,,,
"T.G.I.F.! Happy Friday又來咯～
快快樓上揪樓咖，阿爸揪阿嬤，厝邊揪頭尾，歡樂開動啦！
YO~你想吃哪套餐？

＞#網路訂餐：http://goo.gl/Zejw0T
＞#手機點餐：http://goo.gl/dB1Oki
（加入會員還有首購禮，多送一塊雞！）",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/861445993927964/?type=3,https://www.facebook.com/kfctaiwan/posts/871424722930091:0,2015-03-13T02:35:02+0000,photo,Timeline Photos,324273577645211_861445993927964,5,267,NONE,267,false,false,ranked,0,false,,,,,
"BJ4，午餐就吃這一味，兩人分享歡樂又划算啦！
＞下載其他 #優惠券：http://goo.gl/3U3SZ1
（手機出示圖片立即兌換，快分享！）

#COUPON #好康 #折價券 #咔啦雞腿堡 #咔啦脆雞",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/861376160601614/?type=3,https://www.facebook.com/kfctaiwan/posts/870850522987511:0,2015-03-12T02:00:04+0000,photo,Timeline Photos,324273577645211_861376160601614,78,426,NONE,426,false,false,ranked,6,false,,,,,
"春天多變的濕冷天氣，要注意保暖，小心身體喔！
每天早上來一杯義大利最受歡迎的Lavazza 咖啡，配上肯德基熱騰騰的新鮮早餐，同步限時優惠中，好喝的咖啡配上好吃的早餐，讓你每天都活力滿滿！
詳情請上→http://goo.gl/7fWo8e",http://www.kfcclub.com.tw/event/2015breakfastsp/lavazza/index.html?utm_source=Facebook&utm_medium=PPA&utm_term=0309&utm_campaign=LAVAZZA,https://www.facebook.com/kfctaiwan/posts/869643006441596,2015-03-10T22:00:03+0000,link,義大利經典Lavazza咖啡 肯德基限時優惠早餐溫暖販售,324273577645211_869643006441596,59,10726,NONE,10726,false,false,ranked,28,false,,,,,
"萬物飆漲，省錢才是王道！3/30前到肯德基，連續五周早餐優惠，天天省荷包!

本周推出人氣熱賣""吮指嫩雞蛋烤餅套餐""，特價49元，新鮮雞肉加上香酥烤餅的絕妙口感，限時優惠要買要快!

詳情請上→http://goo.gl/axzqES",http://www.kfcclub.com.tw/event/2015breakfastsp/index.html?utm_source=facebookpost&utm_medium=weekthree1200x267&utm_campaign=0306,https://www.facebook.com/kfctaiwan/posts/869641813108382,2015-03-10T13:30:01+0000,link,省錢早餐大作戰 天天省10元,324273577645211_869641813108382,34,3683,NONE,3683,false,false,ranked,6,false,,,,,
"肯德基99群星餐，5大明星點名!
漢堡、薯條、金黃脆腿條、雞塊、可樂，還有新口味「煙燻口味雞腿堡」，一口氣吃到5種明星商品，超值組合，只要99元!
限時限量熱賣中! 下載嘗鮮券→ http://goo.gl/1gOAjX",http://goo.gl/1gOAjX,https://www.facebook.com/kfctaiwan/posts/869628216443075,2015-03-10T03:01:52+0000,link,肯德基99群星餐，5種美味只要99元! 限時限量熱賣中!,324273577645211_869628216443075,106,2370,NONE,2370,false,false,ranked,85,false,,,,,
"肯德基「起司夠濃才能說出你的 #謝謝濃」網路傳濃情，圓滿結束！(灑花)
凡分享活動圖片至facebook，按讚數最高的6位朋友，肯德基將送出價值一千元禮券！恭喜得獎者～謝謝大家的熱烈參與，也請大家繼續支持肯德基喔！",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/866784356727461/?type=3,https://www.facebook.com/kfctaiwan/posts/867951043277459:0,2015-03-08T03:00:01+0000,photo,Timeline Photos,324273577645211_866784356727461,1,209,NONE,209,false,false,ranked,7,false,,,,,
香脆炸雞、經典咔啦雞腿堡、精選早餐、外送特餐，趕快下載肯德基優惠券，超值美味帶著走！,http://www.kfcclub.com.tw/Menu/Coupon/?utm_source=FB&utm_medium=cpc_ppalink&utm_campaign=0308_CouponQ1W2,https://www.facebook.com/kfctaiwan/posts/864333993639164,2015-03-08T00:00:03+0000,link,吮指炸雞x甜蜜蛋撻，快下載最新肯德基優惠券！,324273577645211_864333993639164,135,3541,NONE,3541,false,false,ranked,25,false,,,,,
"春暖花開賞花去 <3 <3 <3
最近有沒有揪親友上山下海賞櫻花、賞杏花、弄杜鵑、採海竽呀？
出門前別忘了到肯德基買蛋撻，口味任選兩顆只要$49！
（出示圖片可立即兌換，快分享！）
＞載更多 #優惠券：http://goo.gl/tpLmWA

#COUPON #好康 #折扣",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/861374480601782/?type=3,https://www.facebook.com/kfctaiwan/posts/867205930018637:0,2015-03-07T06:00:03+0000,photo,Timeline Photos,324273577645211_861374480601782,11,345,NONE,345,false,false,ranked,3,false,,,,,
"賞花好食雞，就要肯德基！
內行的都知道，訂購 #好食雞同樂餐 去賞花最輕鬆！

＞#網路訂餐：http://goo.gl/nLraxv
＞#手機點餐：http://goo.gl/neBXVE
＞開車出門玩？找附近的 #點餐車道：http://goo.gl/lr7VFs",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/865524873520076/?type=3,https://www.facebook.com/kfctaiwan/posts/867126190026611:0,2015-03-07T02:40:05+0000,photo,Timeline Photos,324273577645211_865524873520076,2,258,NONE,258,false,false,ranked,0,false,,,,,
"我要漢堡、薯條、可樂、雞塊、金黃脆腿條，就是要肯德基99群星餐啦！！！
還有最新推出的「經典煙燻口味雞腿堡」，4/20前限期限量供應，搶購去！
＞網路訂餐：http://goo.gl/N1a9ES
＞更多資訊：http://goo.gl/JaxJvd",https://www.facebook.com/kfctaiwan/videos/864777533594810/,https://www.facebook.com/kfctaiwan/videos/864777533594810/,2015-03-06T02:30:00+0000,video,肯德基99群星餐，經典煙燻口味雞腿堡重磅推出,324273577645211_864777533594810,5,131,NONE,131,false,false,ranked,4,false,,,,,
"【$50有找，美味帶著走！】
圖中任一組合都只要$49，還不快下載更多優惠券，讓自己開心吃，輕鬆省：http://goo.gl/PCeQHR",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/860742923998271/?type=3,https://www.facebook.com/kfctaiwan/posts/866061126799784:0,2015-03-05T09:30:04+0000,photo,Timeline Photos,324273577645211_860742923998271,8,297,NONE,297,false,false,ranked,2,false,,,,,
"228連假結束了，等發3月薪水同時，肯德基給你最超值又營養的早餐選擇！
有菜、有蛋又有肉，陪你開啟活力的每一天！
3/3-3/9 限期推出 總匯歐姆蛋燒餅套餐 特價49元，限時優惠，錯過可惜！
詳情請上→http://goo.gl/oawPTG",http://goo.gl/oawPTG,https://www.facebook.com/kfctaiwan/posts/865482983524265,2015-03-04T08:31:42+0000,link,肯德基早餐天天省 多種美味49元起 開啟一天活力!,324273577645211_865482983524265,22,3875,NONE,3875,false,false,ranked,10,false,,,,,
一天滿滿的元氣就從早餐開始，肯德基美味早餐碰上義大利最受歡迎咖啡品牌LAVAZZA，給你最受歡迎的美味享受! 即日起至3/30止，早餐套餐49元起，全台34個門市限時限店供應中! 詳情請洽→http://goo.gl/fL5hmp,http://goo.gl/fL5hmp,https://www.facebook.com/kfctaiwan/posts/865430920196138,2015-03-04T06:31:49+0000,link,3/3-3/30，肯德基早餐碰上LAVAZZA好咖啡，限時限店供應中!,324273577645211_865430920196138,105,7175,NONE,7175,false,false,ranked,18,false,,,,,
"即使荷包再扁，也可以擁有最超值的美味組合?
肯德基99群星餐，5種美味一次給你最物超所值的享受!
漢堡、薯條、金黃脆腿條、雞塊、可樂，還有新口味「煙燻口味雞腿堡」，一口氣吃到5種明星商品，只要99元!
即日起限時限量熱賣中! 下載嘗鮮券飲料還可以再升級喔!
詳情請上→http://goo.gl/Aubs4K",https://www.facebook.com/kfctaiwan/videos/864964310242799/,https://www.facebook.com/kfctaiwan/videos/864964310242799/,2015-03-04T04:23:24+0000,video,,324273577645211_864964310242799,48,874,NONE,874,false,false,ranked,70,false,,,,,
"誰說速食店喝不到好品質的咖啡？來自義大利最受歡迎的咖啡品牌 #Lavazza，
搭配 #肯德基早餐 優惠套餐，只要$49起。新鮮美味，袋了就走
即日起至3/30，肯德基全台34個門市限時限店供應中！ 
詳情請上→http://goo.gl/xfrdxE",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/864927590246471/?type=3,https://www.facebook.com/kfctaiwan/posts/865270770212153:0,2015-03-03T23:00:04+0000,photo,Timeline Photos,324273577645211_864927590246471,9,202,NONE,202,false,false,ranked,0,false,,,,,
"228連假結束了，在等發3月薪水的同時，肯德基給你最超值優惠又營養的早餐選擇！
有菜、有蛋又有肉，陪你開啟活力的每一天！
3/3-3/9 限期推出 #總匯歐姆蛋燒餅套餐 特價，新鮮美味袋了就走～
#限時優惠，錯過可惜！ 
詳情請上→http://goo.gl/oawPTG",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/864880643584499/?type=3,https://www.facebook.com/kfctaiwan/posts/865052250234005:0,2015-03-03T13:30:02+0000,photo,Timeline Photos,324273577645211_864880643584499,3,173,NONE,173,false,false,ranked,1,false,,,,,
"肯德基 #99群星餐，物超所值，限時限量供應中！

肯德基推出$99群星餐，一次擁有五種明星餐點，荷包再扁，也可以吃到最超值的美味！
超值組合，限時限量供應中！詳情請上→http://goo.gl/37pLaQ
馬上訂餐→http://goo.gl/Ka2983",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/864258600313370/?type=3,https://www.facebook.com/kfctaiwan/posts/864791976926699:0,2015-03-03T03:00:03+0000,photo,Timeline Photos,324273577645211_864258600313370,26,460,NONE,460,false,false,ranked,28,false,,,,,
"肯德基推出$99群星餐，一次擁有5種明星餐點，即使荷包再扁，也可以吃到最超值的美味!
超值組合，限時限量供應中! 詳情請上→http://goo.gl/37pLaQ",http://goo.gl/37pLaQ,https://www.facebook.com/kfctaiwan/posts/864334696972427,2015-03-03T03:00:00+0000,link,肯德基$99群星餐，物超所值，限時限量供應中!,324273577645211_864334696972427,33,893,NONE,893,false,false,ranked,18,false,,,,,
一天滿滿的元氣就從早餐開始，肯德基美味早餐碰上義大利最受歡迎咖啡品牌LAVAZZA，給你最受歡迎的美味享受! 即日起至3/30止，早餐套餐49元起，全台34個門市限時限店供應中! 詳情請洽→http://goo.gl/fL5hmp,http://goo.gl/fL5hmp,https://www.facebook.com/kfctaiwan/posts/864782296927667,2015-03-03T02:42:56+0000,link,3/3-3/30，肯德基早餐碰上LAVAZZA好咖啡，限時限店供應中!,324273577645211_864782296927667,23,1717,NONE,1717,false,false,ranked,10,false,,,,,
"荷包扁扁又想吃得豐富美味又超值嗎？
#肯德基 #99群星餐 再出擊！
漢堡、薯條、雞塊、可樂、金黃脆腿條這­～麼澎湃的組合，還新增「 #經典煙燻口味雞腿堡」，一次享受肯德基­眾多經典美味，真的只要99元！
＞ #網路訂餐 ：http://goo.gl/US3BhI
＞ #手機點餐 ：http://goo.gl/d3IzXX
＞搶嚐鮮券：http://goo.gl/AQVOry
＞觀賞廣告：http://goo.gl/ZOrClW",https://www.facebook.com/kfctaiwan/photos/a.327640700641832.75606.324273577645211/864759916929905/?type=3,https://www.facebook.com/kfctaiwan/posts/864760023596561,2015-03-03T01:22:12+0000,photo,KFC's cover photo,324273577645211_864759916929905,2,218,NONE,218,false,false,ranked,8,false,,,,,
兩顆超人氣蛋撻、經典雞腿堡煙燻口味、限量供應金黃脆腿條，更多超值美味等你來搶便宜！,http://www.kfcclub.com.tw/Menu/Coupon/?utm_source=FB&utm_medium=cpc_ppalink&utm_campaign=0303_CouponQ1W2,https://www.facebook.com/kfctaiwan/posts/864327086973188,2015-03-03T00:00:01+0000,link,美味銅板價，肯德基優惠券就這麼划算！,324273577645211_864327086973188,74,3958,NONE,3958,false,false,ranked,37,false,,,,,
"連續假期放完，荷包一定空空如也，
肯德基將於明天推出最物超所值的套餐組合，只要99元！！
大家知道是什麼嗎？跟我們一起倒數吧～～",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/864256826980214/?type=3,https://www.facebook.com/kfctaiwan/posts/864257346980162:0,2015-03-02T07:52:33+0000,photo,Timeline Photos,324273577645211_864256826980214,3,230,NONE,230,false,false,ranked,13,false,,,,,
"～別．讓．自．己．不．開．心～
快抓住假期的尾巴狂嗑美味炸雞，七塊雞桶只要$248，寵愛自己趁現在！
（出示圖片可立即兌換，趕快分享！）
＞立即下載優惠券：http://goo.gl/rPNSpO",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/860800927325804/?type=3,https://www.facebook.com/kfctaiwan/posts/863721480367082:0,2015-03-01T10:00:03+0000,photo,Timeline Photos,324273577645211_860800927325804,10,208,NONE,208,false,false,ranked,0,false,,,,,
"三種起司交織在嘴裡濃得化不開，這麼誘人的體驗，就在肯德基！
#三重起司金豬堡 激省午晚餐$129，等你來品嘗！

＞#網路訂餐：http://goo.gl/VFMR8i
＞#手機點餐：http://goo.gl/OcUwpx",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/860680180671212/?type=3,https://www.facebook.com/kfctaiwan/posts/863573580381872:0,2015-03-01T03:10:03+0000,photo,Timeline Photos,324273577645211_860680180671212,1,155,NONE,155,false,false,ranked,0,false,,,,,
"連假有要出門玩耍嗎？
#肯德基快取GO 快速點餐車道還有加購超值優惠，你最想吃哪樣？
即日起~2015/3/31都適用，快把圖片存下來，手機出示即享優惠！
＞找肯德基 #點餐車道：http://goo.gl/J7sMNh
＞先用 #手機點餐 快速取餐：http://goo.gl/7Hyv1s

#DriveThru #DriveThrough #228",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/860691930670037/?type=3,https://www.facebook.com/kfctaiwan/posts/862957157110181:0,2015-02-28T02:20:03+0000,photo,Timeline Photos,324273577645211_860691930670037,5,162,NONE,162,false,false,ranked,3,false,,,,,
"好嗨森！又放～假～囉～
有沒有再揪好朋友們來家裡開趴、打牌、閒扯淡啊？
肯德基推出各式餐點組合，輕鬆滿足6張、8張、10張嘴，更多好朋友一起來都OK，還能外送到家喔！

＞#網路訂餐：http://goo.gl/qBVLWT
＞#手機點餐：http://goo.gl/mcOAyF
＞電話點餐：4128-000(手機直撥加02)",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/860663860672844/?type=3,https://www.facebook.com/kfctaiwan/posts/862406410498589:0,2015-02-27T02:30:05+0000,photo,Timeline Photos,324273577645211_860663860672844,7,261,NONE,261,false,false,ranked,2,false,,,,,
"【新竹新豐．歡喜慶開幕】
看過來看過來，即日起到4月6日，#肯德基 新竹新豐店限定好康看這張就對啦～
新竹的捧油們請喊又！記得去報到享優惠喔～

我是新竹人 #新開幕",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/861760163896547/?type=3,https://www.facebook.com/kfctaiwan/posts/861913870547843:0,2015-02-26T09:40:01+0000,photo,Timeline Photos,324273577645211_861760163896547,28,248,NONE,248,false,false,ranked,6,false,245058473438,我是新竹人,page,73,5
"倒數4天！再不快把握機會品嘗 #雙濃起司金雞 x #三重起司金豬堡 的 黃金組合就快來不及啦～
（印出或手機出示圖片立即兌換）
＞下載更多優惠券：http://goo.gl/BA8XWz
＞小提醒：漢堡可更換為 #乳酪起司雞腿堡 喔～",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/860688214003742/?type=3,https://www.facebook.com/kfctaiwan/posts/861776433894920:0,2015-02-26T02:10:03+0000,photo,Timeline Photos,324273577645211_860688214003742,7,209,NONE,209,false,false,ranked,10,false,,,,,
"過年期間胃口被撐大的人舉手！(＠゜▽゜@)ノ~~~
沒關係，肯德基重量級XL套餐給你大份量的飽足感～
你想吃 #雙濃起司金雞、#乳酪起司雞腿堡、#咔啦雞腿堡、吮指雙雞、還是 #蜜汁烙烤雞腿排？

＞肯德基訂餐：http://goo.gl/xpbyJ7（加入會員還享首購禮！）
＞手機訂餐：http://goo.gl/jXLfmI",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/860661320673098/?type=3,https://www.facebook.com/kfctaiwan/posts/861270647278832:0,2015-02-25T03:00:02+0000,photo,Timeline Photos,324273577645211_860661320673098,8,322,NONE,322,false,false,ranked,2,false,,,,,
"開工嚕！！！大家新年過得愉快嗎？
想必擁有很多值得回憶的感動吧？有感動就有感謝，
肯德基【起司夠濃 才能說出經典的 #謝謝濃】活動，幫你把說不口的感謝傳達給想要感謝的對象，
不論是家人、朋友都有值得感謝的時刻，參加活動還有機會抽千元肯德基禮券！詳情請洽→http://goo.gl/8zs3i1",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/847933861945844/?type=3,https://www.facebook.com/kfctaiwan/posts/860662714006292:0,2015-02-24T03:00:01+0000,photo,Timeline Photos,324273577645211_847933861945844,3,241,NONE,241,false,false,ranked,1,false,,,,,
"吃膩早餐店了嗎？肯德基給你美味新選擇！
#肯德基早餐天天省，套餐49元起。即日起至3/30止，週週推出不同早餐優惠，吃出不同早餐新享受，開啟每一天的活力！詳情請上 http://goo.gl/2qo8FU",http://www.kfcclub.com.tw/event/2015breakfastsp?utm_source=facebookppl&utm_medium=weekone0224&utm_campaign=0213,https://www.facebook.com/kfctaiwan/posts/853642398041657,2015-02-24T00:00:01+0000,link,肯德基早餐天天省 多種美味49元起 開啟一天活力!,324273577645211_853642398041657,62,4120,NONE,4120,false,false,ranked,17,false,,,,,
"大家早安！！！春節年假過後的第一個上班上學日， 肯德基給你好康優惠，讓你開工不BLUE，從早餐開始HAPPY。
肯德基美味早餐天天省，套餐49元起， #限時優惠，即日起～3/30止，天天省10元！
詳情請上→http://goo.gl/muk50A",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/858967107509186/?type=3,https://www.facebook.com/kfctaiwan/posts/860581610681069:0,2015-02-23T23:00:00+0000,photo,Timeline Photos,324273577645211_858967107509186,6,213,NONE,213,false,false,ranked,2,false,,,,,
"蝦咪！年假就要結束了！喔不～～～
趕快大啖 #肯德基 #好食雞同樂餐，讓美味炸雞和經典蛋撻為連假劃下開心燦爛的句點～

＞#網路訂餐：http://goo.gl/1gBVKi （加入會員還享首購禮！）
＞#手機訂餐：http://goo.gl/Oyc81Y",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/855358401203390/?type=3,https://www.facebook.com/kfctaiwan/posts/860089027396994:0,2015-02-23T03:00:03+0000,photo,Timeline Photos,324273577645211_855358401203390,2,265,NONE,265,false,false,ranked,1,false,,,,,
"春節最佳 #伴手禮 就是這一味！
超討喜的 #檸檬巧克力蛋撻 x 經典的原味蛋撻，$129就能帶著走～這麼超值的雙色禮盒蛋撻，多買多賺哇！！趕快分享出去～～
(此優惠限搭配全家餐加點)

#肯德基 #蛋撻 #蛋塔",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/840070659398831/?type=3,https://www.facebook.com/kfctaiwan/posts/859423884130175:0,2015-02-22T03:00:00+0000,photo,Timeline Photos,324273577645211_840070659398831,6,246,NONE,246,false,false,ranked,3,false,,,,,
