link,permalink_url,created_time,type,name,id,shares/count,reactions/summary/total_count,reactions/summary/viewer_reaction,likes/summary/total_count,likes/summary/can_like,likes/summary/has_liked,comments/summary/order,comments/summary/total_count,comments/summary/can_comment,message
https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/1062865157119379/?type=3,https://www.facebook.com/kfctaiwan/posts/1062865157119379:0,2015-12-30T04:36:46+0000,photo,Timeline Photos,324273577645211_1062865157119379,59,1720,NONE,1720,false,false,ranked,1178,false,5、4、3、2…跨年倒數預備中，是誰跑錯棚？請粉絲們揪出哪個蛋撻跑錯棚！知道的粉絲請．搶．答！
http://goo.gl/rG52rD,https://www.facebook.com/kfctaiwan/posts/1061713307234564,2015-12-28T06:35:55+0000,link,跨年派對美食，盡在肯德基,324273577645211_1061713307234564,135,12372,NONE,12372,false,false,ranked,45,false,"跨年轟趴少一味？不妨試試《肯德基紐奧良烤全雞》特惠餐！
豪華又澎湃的烤雞大餐，年底下殺優惠 $399
限時優惠，馬上下載>>  http://goo.gl/rG52rD"
http://goo.gl/1w0dAT,https://www.facebook.com/kfctaiwan/posts/1061680560571172,2015-12-28T05:04:22+0000,link,肯德基 派對狂饗烤全雞餐，陪你嗨翻2015跨年夜,324273577645211_1061680560571172,152,22829,NONE,22829,false,false,ranked,54,false,"瘋跨年的嗨咖集合囉!!!肯德基陪你嗨翻一整夜
還沒規劃好跨年計畫嗎？沒關係！地表最強開趴美食「派對狂饗烤全雞餐」！
讓你隨時變嗨咖~ 揪趴更有面子！
不論跨年夜想看煙火，到朋友家歡聚，或揪人在自家頂樓開趴～
只要有肯德基，Let’s Party！>>立刻開趴 http://goo.gl/1w0dAT"
https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/1059848930754335/?type=3,https://www.facebook.com/kfctaiwan/posts/1059848930754335:0,2015-12-25T10:16:21+0000,photo,Timeline Photos,324273577645211_1059848930754335,12,250,NONE,250,false,false,ranked,7,false,"周末!  跨年! 想狂歡!   又不想出門怎麼辦？
肯德基外送讓你  免出門  吃大餐!!

看那肥嫩的烤雞和香甜酥脆的蛋撻
咔滋咔滋的脆雞~和澎湃的拼盤
(小編的媽剛剛已經問為什麼要看著電腦流口水了….)
不管是溫馨小聚還是大型Party
多種派對組合餐，不管多少人都可一次搞定!!
兩天前預購再送原味蛋撻禮盒等好禮～
還等什麼!?  聚會訂肯德基就對了！

網路訂外送/外帶：https://goo.gl/zKCq08
電話訂外送：02-4128000(是你餓吧鈴鈴鈴"
https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/1058918910847337/?type=3,https://www.facebook.com/kfctaiwan/posts/1058918910847337:0,2015-12-24T08:33:07+0000,photo,Timeline Photos,324273577645211_1058918910847337,4,143,NONE,143,false,false,ranked,1,false,"瑪奇朵QQ蛋撻 陪你一起過聖誕 ❤ 

線上訂餐:https://goo.gl/QSB9Q1
電話訂外送：02-4128000(是你餓吧鈴鈴鈴)"
https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/1058913770847851/?type=3,https://www.facebook.com/kfctaiwan/posts/1058913770847851:0,2015-12-24T08:19:16+0000,photo,Timeline Photos,324273577645211_1058913770847851,1,172,NONE,172,false,false,ranked,9,false,"叮叮噹～叮叮噹～鈴聲多響亮！今天是聖誕夜，你們準備好要怎麼慶祝了嗎？
來公布「聖誕節最不想碰到的3種狀況，留言即有機會”免費”吃烤全雞！」的第二週得獎名單。
恭喜以下15位網友，一起享用烤全雞～開PARTY吧！
【第二週得獎名單】
S**** Y**
劉*輝
T***** T****
Y* C***
巫**
張*珊
S****-Y* H***
S** H** L*
T*** S***
Y***-F* M**
韶*
S** Y* H*****
陳*慈
鄭*禎
張*風
　
恭喜你們獲得「狂饗派對烤全雞餐」一份 (紐奧良烤全雞+紐奧良烤翅x2對+香酥脆薯（大）x1+洋蔥圈x1+原味蛋撻禮盒x1，價值569元)
※請以上15位中獎人注意一下KFC台灣肯德基的Facebook訊息，並於12/24~12/25上午8:00內提供真實姓名、聯絡電話、地址(需先行確認是否於肯德基外送範圍內並回覆)，以上資訊若於指定時間內沒有完整提供即視同自動放棄，餐點將於12/28(一) 下午15:00-17:00間專送到得獎者指定地點。
※本活動僅限肯德基外送服務範圍內，若無法提供服務範圍內之地點，則視同放棄得獎機會。台灣肯德基外送服務範圍以官方網站公告為準：(請至官網外送網頁點選藍色”外送餐廳範圍”鈕查詢 )"
https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/1058137987592096/?type=3,https://www.facebook.com/kfctaiwan/posts/1058137987592096:0,2015-12-23T10:03:55+0000,photo,Timeline Photos,324273577645211_1058137987592096,7,172,NONE,172,false,false,ranked,2,false,"原來聖誕節擺一盤蛋撻作裝飾，是這種感覺  ❤ 
雙色蛋撻禮盒$129 好評熱銷中，粉絲要買要快唷～～

網路訂外送/外帶：https://goo.gl/7zbRXj
電話訂外送：02-4128000(是你餓吧鈴鈴鈴)"
https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/1057455617660333/?type=3,https://www.facebook.com/kfctaiwan/posts/1057455617660333:0,2015-12-22T12:36:01+0000,photo,Timeline Photos,324273577645211_1057455617660333,12,295,NONE,295,false,false,ranked,3,false,"人多開趴就是吃肯德基啊~不然要吃啥?
肯德基豪華經典歡聚餐，讓你準備餐點超輕鬆，
主餐+點心+飲料什麼都有，
讓你辦趴免煩腦又免出門!!  揪黑皮~
預購滿額還有原味蛋撻禮盒免費送給你～
快揪好友一起吃美食，拿好禮！
網路訂外送/外帶：https://goo.gl/dz3tDy
電話訂外送：02-4128000(是你餓吧鈴鈴鈴)
預購活動詳情請參考官網"
https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/1054711137934781/?type=3,https://www.facebook.com/kfctaiwan/posts/1054711137934781:0,2015-12-18T09:07:20+0000,photo,Timeline Photos,324273577645211_1054711137934781,9,240,NONE,240,false,false,ranked,6,false,"今年耶誕，預訂肯德基外送「派對歡聚餐」
辦趴變得超簡單!!!
烤炸雙雞桶+豪華大拼盤+蛋撻
好吃美味口味一次滿足!!
預訂外送，免出門，準時到府
辦趴超給力!!!
預購滿額再送蛋撻禮盒～!!
(滿七百送一張，本套餐金額可送兩張)
這麼好康~還等什麼!? 快來預訂阿!!
今年辦趴訂肯德基就對啦！

網路訂外送/外帶：https://goo.gl/5RKZed
電話訂外送：02-4128000(是你餓吧鈴鈴鈴)"
https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/1053661914706370/?type=3,https://www.facebook.com/kfctaiwan/posts/1053661914706370:0,2015-12-16T11:20:55+0000,photo,Timeline Photos,324273577645211_1053661914706370,4,171,NONE,171,false,false,ranked,4,false,"年底聚會一大堆，準備吃的都無法專心參與活動嗎?
別怕！今年有肯德基外送一切搞定！
兩天前預購還有好禮三重送！
經典口味咔啦脆雞、皮香肉嫩的紐奧良手扒雞，還有香甜順口的蛋撻！
讓你不用出門，輕輕鬆鬆成為聚會達人!!
網路訂外送/外帶：https://goo.gl/5RKZed
電話訂外送：02-4128000(是你餓吧鈴鈴鈴)"
https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/1052451921494036/?type=3,https://www.facebook.com/kfctaiwan/posts/1052451921494036:0,2015-12-14T09:44:06+0000,photo,Timeline Photos,324273577645211_1052451921494036,18,270,NONE,270,false,false,ranked,5,false,"冬天下班天冷颼颼，晚餐怎能隨便解決! 
吃吃肯德基紐奧良烤全雞，特選優質鮮雞，以紐奧良風味醬料醃漬入味，再以獨家蒸烤技術，現烤出爐，皮香肉嫩又多汁。一端上桌，光聞香氣就讓人食指大動，只想快快大口咬下!
現在還搭配美味的炸烤拼盤與原味蛋撻禮盒，享受多樣的美味，就趁現在!!
網路訂餐外帶/外送: https://goo.gl/LHpIqm"
https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/1052317391507489/?type=3,https://www.facebook.com/kfctaiwan/posts/1052317391507489:0,2015-12-14T02:38:59+0000,photo,Timeline Photos,324273577645211_1052317391507489,15,240,NONE,240,false,false,ranked,2,false,你用過肯德基嗶悠遊卡的服務了嗎？快速結帳免找零，買桶餐還可享$20加購兩顆蛋撻，還沒用過就落伍啦～
https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/1050716868334208/?type=3,https://www.facebook.com/kfctaiwan/posts/1050716868334208:0,2015-12-12T06:00:00+0000,photo,Timeline Photos,324273577645211_1050716868334208,16,277,NONE,277,false,false,ranked,0,false,"瑪奇朵QQ蛋撻持續熱賣，冬天真的很適合來杯咖啡，搭配暖心暖胃的甜點；覺得天氣冷時，就走進肯德基來份瑪奇朵QQ下午茶組合吧！來自義大利最受歡迎的LAVAZZA咖啡，配上瑪奇朵QQ蛋撻，香醇濃郁的絕配美味，一份只要49元唷 !

網路預訂快取免排隊! :https://goo.gl/ggao6V"
https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/1051192151620013/?type=3,https://www.facebook.com/kfctaiwan/posts/1051192151620013:0,2015-12-12T02:34:37+0000,photo,Timeline Photos,324273577645211_1051192151620013,18,364,NONE,364,false,false,ranked,7,false,"周末假日天冷冷! 就是要和最愛的家人分享FUN肆歡樂炸雞餐!給您滿滿豐盛炸雞雙拼桶，歡樂美味盡情享受，溫暖歡笑一整天!炸雞雙拼桶(上校薄脆雞*4+咔啦脆雞*4)、紐澳良烤雞翅*2對、洋蔥圈1份、香酥脆薯(大)1份、可樂(小)4杯。歡聚派對價$499。

網路訂餐外送/外帶: https://goo.gl/J3qz8b"
https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/1050711448334750/?type=3,https://www.facebook.com/kfctaiwan/posts/1050711448334750:0,2015-12-11T08:38:00+0000,photo,Timeline Photos,324273577645211_1050711448334750,13,215,NONE,215,false,false,ranked,0,false,"聖誕節開趴怎麼過？
來肯德基兩天前預購滿額就送原味蛋撻禮盒！
訂外送滿額還有機會免費獲得百事可樂1.25L一瓶或勁爆雞米花！
還不知道聖誕開趴吃什麼嗎？訂肯德基就對了！

網路訂外送/外帶：https://goo.gl/hwGN95
電話訂外送：02-4128000(是你餓吧鈴鈴鈴)"
http://gph.is/1TvwPi5,https://www.facebook.com/kfctaiwan/posts/1049594515113110,2015-12-09T10:50:00+0000,link,gph.is,324273577645211_1049594515113110,716,23769,NONE,23769,false,false,ranked,2357,false,"【聖誕節最不想碰到的3種狀況，留言即有機會”免費”吃烤全雞！】
不論你是天生嗨咖，還是人來瘋的悶騷咖，但是每當聖誕節逼近，總是有一些情況讓你很解嗨，無法盡情去開趴。今年不用怕！只要有”肯德基狂饗派對烤全雞餐”，讓你隨時隨地都能「開趴慶聖誕」！
－
※活動辦法：
步驟1：截圖你最有感覺的狀況，並在回覆留言時貼上截圖
步驟2：留言中同步標記你的好友3名（如:@王大雄、@陳小明、@林小美），一同共享美味
步驟3：送出成功！完成後就有機會讓KFC將美味「狂饗派對烤全雞餐」免費送到你家，與好友一同分享，再也不怕沒時間或沒地方high～天天都能開趴慶聖誕！
>>看更多KFC烤全雞套餐 http://goo.gl/zcMG5j 
－
※活動時間：第一週12/9(三)~ 12/15(二) 23:59；第二週12/16(三)~12/23(三) 23:59止
免費份數：總計30份 (每週抽出15份)
抽獎辦法：於12/16(三)、12/24(三) 分別抽出15組名額，可獲得狂饗派對烤全雞餐一份 (紐奧良烤全雞+紐奧良烤翅x2對+香酥脆薯（大）x1+洋蔥圈x1+原味蛋撻禮盒x1，價值569元)。並於KFC粉絲專頁公告中獎名單，肯德基將於12/21 (一)、12/28(一) 下午15:00-17:00間專送到得獎者指定地點，與好友們共同分享。 
－
※注意事項： 
1. 台灣肯德基將隨機抽出中獎人，並以Facebook訊息聯繫中獎人，請於指定時間內提供真實姓名、聯絡電話、地址(需先行確認是否於肯德基外送範圍內並回覆)，以上資訊若於指定時間內沒有完整提供即視同自動放棄。 
2. 本活動僅限肯德基外送服務範圍內，若無法提供服務範圍內之地點，則視同放棄得獎機會。台灣肯德基外送服務範圍以官方網站公告為準：(請至官網外送網頁點選藍色”外送餐廳範圍”鈕查詢 ) 
3. 贈送的餐點，肯德基將於12/21 (一)、12/28(一) 下午15:00-17:00間專送到得獎者指定地點，若無法接受送餐時間，則視同放棄得獎機會。 
4. 可參與抽獎的留言時間為第一週12/9(三)~ 12/15(二) 23:59；第二週12/16(三)~12/23(三) 23:59止，當週中獎人恕不重複中獎，第一週所有留言無法參與第二週抽獎，第一週沒有抽中者歡迎重新留言參加第二週活動。
5. 肯德基將以中獎者Facebook名稱於12/17(四)、12/24(四)公告中獎名單。
6. 中獎者本人獲得餐點後，當天於Facebook上傳與同事分享星狂饗派對烤全雞餐的用餐照片，設定公開權限，並 hashtag 「#有肯德基就能開趴」，即可再獲得200元肯德基現金禮券，參與此分享活動即同意台灣肯德基有權分享與使用此活動照片。
7. 本活動如有任何因電腦、網路、電話、技術或其他不可歸責於主辦單位之事由，而使參與本活動者所登錄之資料有所遺失、錯誤、無法辨識或毀損所導致資料無效之狀況，台灣肯德基皆不負任何法律責任，參加者與得獎者亦不得異議。 
8. 如遇不可抗力之因素，主辦單位保有隨時修改活動辦法及獎項或終止本活動或變更同等價值商品之權利。
9. 中獎人提供之個人資料僅供本活動聯繫使用。
10. 參與此活動即代表已詳讀且同意各注意事項內容。"
https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/1049071418498753/?type=3,https://www.facebook.com/kfctaiwan/posts/1049071418498753:0,2015-12-09T02:10:01+0000,photo,Timeline Photos,324273577645211_1049071418498753,7,210,NONE,210,false,false,ranked,7,false,"聖誕節開趴怎麼過？
來肯德基兩天前預購滿額就送原味蛋撻禮盒！
訂外送滿額還有機會免費獲得百事可樂1.25L一瓶或勁爆雞米花！
還不知道聖誕開趴吃什麼嗎？訂肯德基就對了！

網路訂外送/外帶：https://goo.gl/hwGN95
電話訂外送：02-4128000(是你餓吧鈴鈴鈴)"
https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/1049021478503747/?type=3,https://www.facebook.com/kfctaiwan/posts/1049021478503747:0,2015-12-08T08:54:14+0000,photo,Timeline Photos,324273577645211_1049021478503747,35,365,NONE,365,false,false,ranked,9,false,"肯德基紐奧良烤全雞，特選優質鮮雞，以紐奧良風味醬料醃漬入味，再以獨家蒸烤技術，現烤出爐，皮香肉嫩又多汁。一端上桌，光聞香氣就讓人食指大動，只想快快大口咬下!
現在還搭配美味的炸烤拼盤與原味蛋撻禮盒，享受多樣的美味，就趁現在!!

下班輕鬆享美食請點: https://goo.gl/PtyW7P"
http://goo.gl/spx8yo,https://www.facebook.com/kfctaiwan/posts/1048843395188222,2015-12-08T05:06:45+0000,link,肯德基省千元過聖誕,324273577645211_1048843395188222,225,9470,NONE,9470,false,false,ranked,33,false,"準備好歡慶聖誕了嗎？肯德基準備好了！

咔拉雞腿堡餐、瑪奇朵QQ蛋撻下午茶，限時優惠開跑！快下載優惠券>> http://goo.gl/spx8yo"
https://www.facebook.com/kfctaiwan/photos/a.327640700641832.75606.324273577645211/1048821335190428/?type=3,https://www.facebook.com/kfctaiwan/posts/1048821461857082,2015-12-08T01:24:36+0000,photo,KFC's cover photo,324273577645211_1048821335190428,3,211,NONE,211,false,false,ranked,0,false,
